"","from","to","x","y"
"3536","n595","n876",83.5616755724322,85.9208831293569
"3537","n596","n64",-17.1668834436312,-36.9842776796052
"3538","n596","n1030",-17.1668834436312,-36.9842776796052
"3539","n596","n1315",-17.1668834436312,-36.9842776796052
"3540","n596","n1474",-17.1668834436312,-36.9842776796052
"3541","n597","n1626",-137.578696567659,33.3659040790415
"3542","n598","n406",-38.8222451471274,-212.145748161862
"3543","n6","n857",80.9417110902232,-107.046848003452
"3544","n60","n224",-28.6388441178079,233.452830799853
"3545","n600","n1599",138.884404497069,33.3013622201995
"3546","n601","n1811",259.720674055447,-35.865136507837
"3547","n603","n1680",-22.7415752650483,184.664876678481
"3548","n604","n192",54.1773662912443,-57.507212563244
"3549","n604","n1582",54.1773662912443,-57.507212563244
"3550","n605","n320",-58.663209869534,192.719452955469
"3551","n605","n360",-58.663209869534,192.719452955469
"3552","n605","n1113",-58.663209869534,192.719452955469
"3553","n605","n1394",-58.663209869534,192.719452955469
"3554","n605","n1469",-58.663209869534,192.719452955469
"3555","n605","n1680",-58.663209869534,192.719452955469
"3556","n606","n646",119.384122987303,-116.272945979918
"3557","n607","n975",252.016045085487,127.839049929865
"3558","n608","n1094",-139.826243828423,-60.3054621715146
"3559","n609","n300",-109.924452540073,-64.9119595968705
"3560","n609","n624",-109.924452540073,-64.9119595968705
"3561","n609","n631",-109.924452540073,-64.9119595968705
"3562","n609","n759",-109.924452540073,-64.9119595968705
"3563","n609","n1497",-109.924452540073,-64.9119595968705
"3564","n609","n1977",-109.924452540073,-64.9119595968705
"3565","n61","n395",-205.723140281216,-4.28659315975927
"3566","n61","n978",-205.723140281216,-4.28659315975927
"3567","n610","n491",-118.802703423459,-100.742007791907
"3568","n611","n908",175.966524736295,155.385232527854
"3569","n611","n1026",175.966524736295,155.385232527854
"3570","n611","n1059",175.966524736295,155.385232527854
"3571","n611","n1201",175.966524736295,155.385232527854
"3572","n611","n1547",175.966524736295,155.385232527854
"3573","n611","n1550",175.966524736295,155.385232527854
"3574","n612","n245",21.6157310536833,87.8370023109133
"3575","n614","n11",17.6737627092548,42.1304604590367
"3576","n614","n679",17.6737627092548,42.1304604590367
"3577","n614","n2040",17.6737627092548,42.1304604590367
"3578","n615","n929",153.356660878113,49.4931915752753
"3579","n616","n854",31.747868436253,-200.938602524842
"3580","n617","n185",-14.5768461760883,81.5855517950236
"3581","n617","n617",-14.5768461760883,81.5855517950236
"3582","n618","n33",6.97256352131346,85.6357732340347
"3583","n618","n109",6.97256352131346,85.6357732340347
"3584","n618","n655",6.97256352131346,85.6357732340347
"3585","n618","n1195",6.97256352131346,85.6357732340347
"3586","n619","n1699",-65.1643507722722,108.210616813541
"3587","n620","n1058",266.582139520769,82.5000168205242
"3588","n620","n1189",266.582139520769,82.5000168205242
"3589","n622","n77",150.436026043304,149.53845724566
"3590","n623","n545",265.703613018869,37.7611919686246
"3591","n624","n300",-144.016153755654,-83.3433014089878
"3592","n624","n609",-144.016153755654,-83.3433014089878
"3593","n625","n156",-62.8804496335583,-31.098738922923
"3594","n625","n513",-62.8804496335583,-31.098738922923
"3595","n625","n843",-62.8804496335583,-31.098738922923
"3596","n625","n1126",-62.8804496335583,-31.098738922923
"3597","n625","n1843",-62.8804496335583,-31.098738922923
"3598","n625","n1946",-62.8804496335583,-31.098738922923
"3599","n626","n668",79.9407461964518,200.39431734776
"3600","n628","n1222",261.764849261072,104.213549263415
"3601","n628","n1368",261.764849261072,104.213549263415
"3602","n628","n1688",261.764849261072,104.213549263415
"3603","n629","n423",-11.9634312663821,132.964781694772
"3604","n629","n594",-11.9634312663821,132.964781694772
"3605","n63","n224",-5.58821110432096,232.324907193032
"3606","n631","n17",-74.1068120882163,-40.8690651500657
"3607","n631","n125",-74.1068120882163,-40.8690651500657
"3608","n631","n591",-74.1068120882163,-40.8690651500657
"3609","n631","n609",-74.1068120882163,-40.8690651500657
"3610","n631","n906",-74.1068120882163,-40.8690651500657
"3611","n631","n1109",-74.1068120882163,-40.8690651500657
"3612","n631","n1183",-74.1068120882163,-40.8690651500657
"3613","n631","n1200",-74.1068120882163,-40.8690651500657
"3614","n631","n1252",-74.1068120882163,-40.8690651500657
"3615","n631","n1259",-74.1068120882163,-40.8690651500657
"3616","n631","n1407",-74.1068120882163,-40.8690651500657
"3617","n631","n1477",-74.1068120882163,-40.8690651500657
"3618","n631","n1517",-74.1068120882163,-40.8690651500657
"3619","n631","n1567",-74.1068120882163,-40.8690651500657
"3620","n631","n1650",-74.1068120882163,-40.8690651500657
"3621","n632","n727",241.687480263695,206.167290230622
"3622","n633","n1189",278.044054913182,67.5275217868649
"3623","n634","n1599",140.413261065647,29.9959882889903
"3624","n636","n1219",85.3775322360466,-33.7809298033821
"3625","n636","n1390",85.3775322360466,-33.7809298033821
"3626","n638","n121",77.1842166949282,116.860909677363
"3627","n638","n871",77.1842166949282,116.860909677363
"3628","n638","n876",77.1842166949282,116.860909677363
"3629","n638","n914",77.1842166949282,116.860909677363
"3630","n638","n922",77.1842166949282,116.860909677363
"3631","n638","n1292",77.1842166949282,116.860909677363
"3632","n638","n1505",77.1842166949282,116.860909677363
"3633","n638","n1664",77.1842166949282,116.860909677363
"3634","n639","n259",292.98052968687,94.3047003553626
"3635","n639","n1002",292.98052968687,94.3047003553626
"3636","n639","n1530",292.98052968687,94.3047003553626
"3637","n64","n586",-41.7141424738555,-11.6355400968762
"3638","n64","n596",-41.7141424738555,-11.6355400968762
"3639","n64","n679",-41.7141424738555,-11.6355400968762
"3640","n64","n988",-41.7141424738555,-11.6355400968762
"3641","n64","n1248",-41.7141424738555,-11.6355400968762
"3642","n64","n1448",-41.7141424738555,-11.6355400968762
"3643","n64","n1822",-41.7141424738555,-11.6355400968762
"3644","n640","n34",336.878659653648,-4.71908714145223
"3645","n640","n1583",336.878659653648,-4.71908714145223
"3646","n641","n977",46.1244332517378,-41.2809642709523
"3647","n641","n1400",46.1244332517378,-41.2809642709523
"3648","n642","n289",248.973224213581,-82.4815351956057
"3649","n643","n51",-20.3316600244619,-116.415877246921
"3650","n643","n554",-20.3316600244619,-116.415877246921
"3651","n643","n781",-20.3316600244619,-116.415877246921
"3652","n643","n977",-20.3316600244619,-116.415877246921
"3653","n643","n1388",-20.3316600244619,-116.415877246921
"3654","n644","n1048",91.1258007365549,-168.425793611666
"3655","n645","n233",53.9093762370059,168.764326201122
"3656","n646","n606",91.6764281963942,-87.1164701045975
"3657","n646","n657",91.6764281963942,-87.1164701045975
"3658","n646","n801",91.6764281963942,-87.1164701045975
"3659","n646","n1499",91.6764281963942,-87.1164701045975
"3660","n647","n302",97.9016055304173,232.196099743321
"3661","n648","n9",-121.173864901476,10.931098191587
"3662","n648","n384",-121.173864901476,10.931098191587
"3663","n648","n1293",-121.173864901476,10.931098191587
"3664","n648","n1574",-121.173864901476,10.931098191587
"3665","n648","n1646",-121.173864901476,10.931098191587
"3666","n649","n1161",286.972955584931,-108.134614619199
"3667","n649","n1190",286.972955584931,-108.134614619199
"3668","n65","n1213",232.161698973029,177.285653458865
"3669","n650","n252",16.77229441585,63.6593557705253
"3670","n650","n841",16.77229441585,63.6593557705253
"3671","n650","n871",16.77229441585,63.6593557705253
"3672","n650","n876",16.77229441585,63.6593557705253
"3673","n650","n1399",16.77229441585,63.6593557705253
"3674","n650","n1415",16.77229441585,63.6593557705253
"3675","n650","n1636",16.77229441585,63.6593557705253
"3676","n651","n1081",220.550252060493,222.464716526852
"3677","n651","n1181",220.550252060493,222.464716526852
"3678","n652","n501",104.694314520414,-110.84360716267
"3679","n652","n826",104.694314520414,-110.84360716267
"3680","n652","n996",104.694314520414,-110.84360716267
"3681","n652","n1390",104.694314520414,-110.84360716267
"3682","n652","n1612",104.694314520414,-110.84360716267
"3683","n654","n224",-5.98851164485707,219.357995842589
"3684","n655","n248",-42.0244131231028,59.9558506515699
"3685","n655","n305",-42.0244131231028,59.9558506515699
"3686","n655","n424",-42.0244131231028,59.9558506515699
"3687","n655","n618",-42.0244131231028,59.9558506515699
"3688","n655","n752",-42.0244131231028,59.9558506515699
"3689","n655","n1169",-42.0244131231028,59.9558506515699
"3690","n655","n1601",-42.0244131231028,59.9558506515699
"3691","n655","n1823",-42.0244131231028,59.9558506515699
"3692","n656","n1400",126.536190811421,11.9109862808852
"3693","n657","n244",86.5869530726522,-138.889765691303
"3694","n657","n646",86.5869530726522,-138.889765691303
"3695","n657","n709",86.5869530726522,-138.889765691303
"3696","n658","n110",206.376134404314,10.6254448100162
"3697","n658","n400",206.376134404314,10.6254448100162
"3698","n658","n1024",206.376134404314,10.6254448100162
"3699","n658","n1643",206.376134404314,10.6254448100162
"3700","n659","n717",184.444280649151,232.490645175768
"3701","n66","n44",101.3218374917,179.484120275917
"3702","n660","n1514",199.039698300937,-4.23667598194557
"3703","n660","n1570",199.039698300937,-4.23667598194557
"3704","n661","n973",241.647377992516,117.323060847292
"3705","n662","n257",-62.068192449401,-19.2098661624374
"3706","n662","n684",-62.068192449401,-19.2098661624374
"3707","n662","n1094",-62.068192449401,-19.2098661624374
"3708","n662","n1348",-62.068192449401,-19.2098661624374
"3709","n662","n1561",-62.068192449401,-19.2098661624374
"3710","n663","n354",-169.580386511272,67.0549636793825
"3711","n664","n1175",-219.992299149422,24.0550520793006
"3712","n665","n57",103.916565880498,-98.3843927274965
"3713","n665","n568",103.916565880498,-98.3843927274965
"3714","n667","n749",261.57717923118,-81.5084363979771
"3715","n668","n71",58.1623799735297,172.514098818459
"3716","n668","n182",58.1623799735297,172.514098818459
"3717","n668","n302",58.1623799735297,172.514098818459
"3718","n668","n399",58.1623799735297,172.514098818459
"3719","n668","n626",58.1623799735297,172.514098818459
"3720","n668","n932",58.1623799735297,172.514098818459
"3721","n668","n1016",58.1623799735297,172.514098818459
"3722","n668","n1017",58.1623799735297,172.514098818459
"3723","n668","n1021",58.1623799735297,172.514098818459
"3724","n668","n1192",58.1623799735297,172.514098818459
"3725","n669","n223",235.611090325329,184.950187630961
"3726","n671","n1354",172.262589831936,-211.243385435557
"3727","n672","n4",108.349893454623,148.961634782978
"3728","n672","n249",108.349893454623,148.961634782978
"3729","n672","n1444",108.349893454623,148.961634782978
"3730","n673","n1004",33.5884519969292,280.948584343745
"3731","n674","n199",52.082455780318,203.196887684494
"3732","n675","n118",27.4694941883682,305.320336211022
"3733","n676","n102",109.762007689526,106.093675213168
"3734","n676","n109",109.762007689526,106.093675213168
"3735","n677","n582",-85.4493037734871,183.752774642776
"3736","n678","n1400",127.054590254087,8.62962701128626
"3737","n679","n64",20.1136482736521,4.59377714040253
"3738","n679","n614",20.1136482736521,4.59377714040253
"3739","n679","n880",20.1136482736521,4.59377714040253
"3740","n679","n1183",20.1136482736521,4.59377714040253
"3741","n679","n1311",20.1136482736521,4.59377714040253
"3742","n679","n1333",20.1136482736521,4.59377714040253
"3743","n679","n2040",20.1136482736521,4.59377714040253
"3744","n68","n1249",115.064581990191,94.8858743122561
"3745","n68","n1803",115.064581990191,94.8858743122561
"3746","n680","n11",-10.5232737938861,79.074859941905
"3747","n680","n377",-10.5232737938861,79.074859941905
"3748","n680","n512",-10.5232737938861,79.074859941905
"3749","n680","n542",-10.5232737938861,79.074859941905
"3750","n680","n1183",-10.5232737938861,79.074859941905
"3751","n680","n1436",-10.5232737938861,79.074859941905
"3752","n680","n1581",-10.5232737938861,79.074859941905
"3753","n680","n1680",-10.5232737938861,79.074859941905
"3754","n680","n1699",-10.5232737938861,79.074859941905
"3755","n681","n1071",291.378255684609,21.2816545641428
"3756","n682","n353",100.295192969906,-18.6282323290508
"3757","n682","n474",100.295192969906,-18.6282323290508
"3758","n682","n1439",100.295192969906,-18.6282323290508
"3759","n682","n1866",100.295192969906,-18.6282323290508
"3760","n683","n409",-75.6003864808783,-122.10650022103
"3761","n684","n527",-105.983127530331,-33.3696627832853
"3762","n684","n662",-105.983127530331,-33.3696627832853
"3763","n686","n686",230.60352935931,-117.497822152419
"3764","n687","n15",-130.911784060628,45.2480418166125
"3765","n687","n1626",-130.911784060628,45.2480418166125
"3766","n688","n1253",-160.254802779965,51.8969499698427
"3767","n689","n176",262.835571878261,-89.8322136214667
"3768","n690","n185",-21.6840035031933,81.0279461889354
"3769","n691","n37",66.2413172086916,87.1714495319431
"3770","n691","n230",66.2413172086916,87.1714495319431
"3771","n691","n929",66.2413172086916,87.1714495319431
"3772","n691","n1166",66.2413172086916,87.1714495319431
"3773","n692","n1126",-53.7362305483232,-117.576592010137
"3774","n693","n205",126.218719500477,-84.2636434089454
"3775","n693","n515",126.218719500477,-84.2636434089454
"3776","n693","n1481",126.218719500477,-84.2636434089454
"3777","n693","n1564",126.218719500477,-84.2636434089454
"3778","n694","n694",186.86473383847,131.792451104672
"3779","n694","n1371",186.86473383847,131.792451104672
"3780","n695","n326",-68.8051923091007,-168.826675594843
"3781","n695","n1045",-68.8051923091007,-168.826675594843
"3782","n696","n515",115.477078945724,-69.4506710603021
"3783","n697","n875",155.296087273472,283.583495600901
"3784","n698","n224",20.2829835282486,226.524185285067
"3785","n699","n1494",137.091079546858,112.003298490658
"3786","n7","n42",-37.7204973194732,-124.195329271011
"3787","n7","n1126",-37.7204973194732,-124.195329271011
"3788","n70","n151",-210.426099281095,10.1528705254363
"3789","n700","n224",-34.8518407424955,223.623230278254
"3790","n701","n819",46.3170416482427,-109.309322989707
"3791","n702","n2096",259.472392824328,-15.711916780509
"3792","n703","n770",239.097426524797,242.283406127851
"3793","n704","n1048",85.2406139985239,-170.155329883692
"3794","n705","n402",-108.768285213264,-180.457780805005
"3795","n706","n307",262.900950037709,-101.965936203701
"3796","n707","n320",-101.044445783984,243.931900673243
"3797","n708","n1305",304.579100477709,126.050442118315
"3798","n709","n510",50.4819493140889,-151.325169072502
"3799","n709","n657",50.4819493140889,-151.325169072502
"3800","n709","n2019",50.4819493140889,-151.325169072502
"3801","n71","n668",73.4892843762087,205.126502579771
"3802","n710","n853",331.112217805518,-27.6598917293929
"3803","n711","n416",21.0891921121171,-98.3867266415032
"3804","n711","n750",21.0891921121171,-98.3867266415032
"3805","n711","n2030",21.0891921121171,-98.3867266415032
"3806","n712","n1699",-67.7218926431974,106.330174199605
"3807","n713","n713",289.898518064494,76.5587999905483
"3808","n714","n398",-142.340747642262,27.6719922965732
"3809","n714","n547",-142.340747642262,27.6719922965732
"3810","n714","n714",-142.340747642262,27.6719922965732
"3811","n714","n1525",-142.340747642262,27.6719922965732
"3812","n715","n213",256.704339101575,55.9742899844773
"3813","n716","n122",21.145228376754,-82.5032867088068
"3814","n716","n510",21.145228376754,-82.5032867088068
"3815","n716","n593",21.145228376754,-82.5032867088068
"3816","n716","n1311",21.145228376754,-82.5032867088068
"3817","n717","n659",190.270188669,234.228880550103
"3818","n718","n1104",-40.2796973393404,-22.5569418706115
"3819","n719","n725",205.900602663452,150.462625242584
"3820","n72","n478",132.969130157156,142.760144769801
"3821","n72","n506",132.969130157156,142.760144769801
"3822","n72","n814",132.969130157156,142.760144769801
"3823","n72","n1136",132.969130157156,142.760144769801
"3824","n72","n1534",132.969130157156,142.760144769801
"3825","n72","n1575",132.969130157156,142.760144769801
"3826","n720","n1427",268.163904577593,207.831161829525
"3827","n720","n1428",268.163904577593,207.831161829525
"3828","n721","n1183",-57.2034218280866,43.7843010492175
"3829","n722","n296",-44.8153513122018,-29.3086639735164
"3830","n722","n1075",-44.8153513122018,-29.3086639735164
"3831","n722","n1183",-44.8153513122018,-29.3086639735164
"3832","n722","n1342",-44.8153513122018,-29.3086639735164
"3833","n723","n123",-19.7018528676754,-22.9260287904816
"3834","n723","n920",-19.7018528676754,-22.9260287904816
"3835","n724","n1390",169.943761527812,-77.8412343020948
"3836","n725","n719",187.36738925213,140.543896480113
"3837","n725","n725",187.36738925213,140.543896480113
"3838","n725","n1371",187.36738925213,140.543896480113
"3839","n726","n1007",167.724159417987,-31.0619619001119
"3840","n727","n632",252.465971299596,209.39711450039
"3841","n728","n1190",289.202529533531,-118.012582660738
"3842","n729","n884",24.4241240872062,281.040307128753
"3843","n730","n1072",-113.975421863711,-147.549616332651
"3844","n731","n1522",-131.56701006496,101.285993891431
"3845","n732","n1582",116.65441160952,-83.7059721180185
"3846","n733","n791",263.110931903158,18.634799873703
"3847","n734","n1627",311.148109182884,42.8374981750072
"3848","n735","n1130",-87.6362902154864,-14.7718010182419
"3849","n735","n1315",-87.6362902154864,-14.7718010182419
"3850","n735","n1401",-87.6362902154864,-14.7718010182419
"3851","n735","n1789",-87.6362902154864,-14.7718010182419
"3852","n736","n808",276.323543680055,204.310461252044
"3853","n736","n1427",276.323543680055,204.310461252044
"3854","n737","n536",-50.1747601528632,-36.7902339629953
"3855","n737","n819",-50.1747601528632,-36.7902339629953
"3856","n738","n830",-156.046840112429,112.34386591225
"3857","n738","n1610",-156.046840112429,112.34386591225
"3858","n738","n1618",-156.046840112429,112.34386591225
"3859","n739","n196",157.749350477824,-135.956345758648
"3860","n74","n506",120.285928793021,138.142970932251
"3861","n74","n1444",120.285928793021,138.142970932251
"3862","n740","n929",146.900227993313,69.4808473618673
"3863","n741","n929",147.852194625602,44.165889417892
"3864","n741","n1685",147.852194625602,44.165889417892
"3865","n742","n1219",51.5227170938139,-10.4336255282867
"3866","n743","n424",-29.9372554149475,107.140350805319
"3867","n744","n224",-32.9663133144488,211.694516062258
"3868","n744","n953",-32.9663133144488,211.694516062258
"3869","n745","n421",-32.5956401304031,153.900781598739
"3870","n745","n1193",-32.5956401304031,153.900781598739
"3871","n745","n1597",-32.5956401304031,153.900781598739
"3872","n745","n1680",-32.5956401304031,153.900781598739
"3873","n745","n2075",-32.5956401304031,153.900781598739
"3874","n745","n2076",-32.5956401304031,153.900781598739
"3875","n746","n150",-67.1918141942985,36.6007209674784
"3876","n746","n185",-67.1918141942985,36.6007209674784
"3877","n746","n376",-67.1918141942985,36.6007209674784
"3878","n746","n761",-67.1918141942985,36.6007209674784
"3879","n746","n1125",-67.1918141942985,36.6007209674784
"3880","n746","n1233",-67.1918141942985,36.6007209674784
"3881","n746","n1253",-67.1918141942985,36.6007209674784
"3882","n746","n1415",-67.1918141942985,36.6007209674784
"3883","n746","n1626",-67.1918141942985,36.6007209674784
"3884","n746","n1729",-67.1918141942985,36.6007209674784
"3885","n746","n1780",-67.1918141942985,36.6007209674784
"3886","n747","n1599",139.597590712731,26.6602317936779
"3887","n748","n1170",42.2168260753796,148.291745368948
"3888","n749","n667",263.600559397862,-73.8229196208094
"3889","n749","n1263",263.600559397862,-73.8229196208094
"3890","n75","n283",-82.5787826818761,-108.088883033602
"3891","n750","n438",30.8845900377269,-123.988890286226
"3892","n750","n711",30.8845900377269,-123.988890286226
"3893","n750","n819",30.8845900377269,-123.988890286226
"3894","n751","n347",22.5050821359157,159.606123016863
"3895","n751","n1363",22.5050821359157,159.606123016863
"3896","n752","n424",-1.92897080556754,61.1319919522516
"3897","n752","n655",-1.92897080556754,61.1319919522516
"3898","n752","n1601",-1.92897080556754,61.1319919522516
"3899","n752","n2022",-1.92897080556754,61.1319919522516
"3900","n754","n1467",146.659829143031,292.848609676076
"3901","n755","n337",39.3115930534091,-95.2019578349703
"3902","n755","n416",39.3115930534091,-95.2019578349703
"3903","n755","n857",39.3115930534091,-95.2019578349703
"3904","n755","n2044",39.3115930534091,-95.2019578349703
"3905","n756","n506",129.897487545708,125.058134366261
"3906","n757","n1045",-41.0009776659496,-57.2919473508458
"3907","n757","n1581",-41.0009776659496,-57.2919473508458
"3908","n759","n125",-104.259799222954,-83.9498276824567
"3909","n759","n609",-104.259799222954,-83.9498276824567
"3910","n759","n1407",-104.259799222954,-83.9498276824567
"3911","n759","n1496",-104.259799222954,-83.9498276824567
"3912","n759","n1650",-104.259799222954,-83.9498276824567
"3913","n76","n210",-84.0233472553612,-79.8790829718123
"3914","n76","n1676",-84.0233472553612,-79.8790829718123
"3915","n760","n1170",48.1950666619584,146.525447140313
"3916","n761","n301",-71.9661611742791,26.1930235732814
"3917","n761","n376",-71.9661611742791,26.1930235732814
"3918","n761","n746",-71.9661611742791,26.1930235732814
"3919","n761","n761",-71.9661611742791,26.1930235732814
"3920","n761","n948",-71.9661611742791,26.1930235732814
"3921","n761","n1104",-71.9661611742791,26.1930235732814
"3922","n761","n1415",-71.9661611742791,26.1930235732814
"3923","n761","n1527",-71.9661611742791,26.1930235732814
"3924","n761","n1626",-71.9661611742791,26.1930235732814
"3925","n761","n1732",-71.9661611742791,26.1930235732814
"3926","n762","n1183",-34.4853788525831,55.4718524333295
"3927","n763","n803",341.26675613037,-12.5862168690903
"3928","n764","n1183",-70.0036865250644,73.7096043525864
"3929","n764","n2064",-70.0036865250644,73.7096043525864
"3930","n765","n451",-211.498665354898,84.448659229633
"3931","n765","n1120",-211.498665354898,84.448659229633
"3932","n765","n1549",-211.498665354898,84.448659229633
"3933","n767","n367",237.536090710039,232.82160560181
"3934","n768","n777",-62.067374236837,108.904914610895
"3935","n768","n1699",-62.067374236837,108.904914610895
"3936","n769","n306",78.6439609340581,-22.3201929510462
"3937","n769","n1390",78.6439609340581,-22.3201929510462
"3938","n769","n1628",78.6439609340581,-22.3201929510462
"3939","n77","n155",123.292822682261,123.93339303956
"3940","n77","n348",123.292822682261,123.93339303956
"3941","n77","n622",123.292822682261,123.93339303956
"3942","n770","n703",232.784601049102,245.510863956476
"3943","n771","n225",17.9177048386333,-140.720271161575
"3944","n771","n485",17.9177048386333,-140.720271161575
"3945","n771","n1372",17.9177048386333,-140.720271161575
"3946","n772","n224",24.9623309571615,228.017235010565
"3947","n773","n196",155.416807325819,-137.991392434684
"3948","n774","n1183",-42.0294924158975,48.4736386904322
"3949","n775","n442",8.38602590491421,-139.395678939465
"3950","n776","n224",-36.0894360655558,137.213082711624
"3951","n776","n1233",-36.0894360655558,137.213082711624
"3952","n776","n1415",-36.0894360655558,137.213082711624
"3953","n777","n185",-54.0246529830886,102.64371085395
"3954","n777","n768",-54.0246529830886,102.64371085395
"3955","n777","n2070",-54.0246529830886,102.64371085395
"3956","n777","n2071",-54.0246529830886,102.64371085395
"3957","n777","n2072",-54.0246529830886,102.64371085395
"3958","n778","n957",76.4480648635655,92.6289664643053
"3959","n778","n1292",76.4480648635655,92.6289664643053
"3960","n778","n1502",76.4480648635655,92.6289664643053
"3961","n779","n320",-106.033050595112,239.765295163415
"3962","n78","n508",179.557685573069,264.823351437624
"3963","n780","n1003",268.092111254506,-37.376974794835
"3964","n781","n51",-28.1262626898884,-95.3869156942698
"3965","n781","n513",-28.1262626898884,-95.3869156942698
"3966","n781","n554",-28.1262626898884,-95.3869156942698
"3967","n781","n643",-28.1262626898884,-95.3869156942698
"3968","n781","n781",-28.1262626898884,-95.3869156942698
"3969","n781","n977",-28.1262626898884,-95.3869156942698
"3970","n781","n1098",-28.1262626898884,-95.3869156942698
"3971","n781","n1388",-28.1262626898884,-95.3869156942698
"3972","n782","n1183",-53.3777622976167,20.742375196742
"3973","n783","n316",162.247769602266,20.7568150455889
"3974","n784","n48",-132.291761224772,90.6566230209421
"3975","n784","n127",-132.291761224772,90.6566230209421
"3976","n784","n1293",-132.291761224772,90.6566230209421
"3977","n784","n1429",-132.291761224772,90.6566230209421
"3978","n784","n1702",-132.291761224772,90.6566230209421
"3979","n784","n1703",-132.291761224772,90.6566230209421
"3980","n785","n387",243.324304459401,42.852958271048
"3981","n785","n1118",243.324304459401,42.852958271048
"3982","n785","n1376",243.324304459401,42.852958271048
"3983","n786","n224",16.6573534856883,237.937995857361
"3984","n787","n1104",-37.8113285742001,-28.7670038627835
"3985","n788","n536",-166.084952659438,-1.80190137916506
"3986","n789","n224",-22.1355301911185,218.70242051686
"3987","n790","n271",-93.3207192810952,-45.1552057089892
"3988","n790","n790",-93.3207192810952,-45.1552057089892
"3989","n790","n2073",-93.3207192810952,-45.1552057089892
"3990","n791","n733",255.244423178899,15.1457957486493
"3991","n791","n802",255.244423178899,15.1457957486493
"3992","n791","n1634",255.244423178899,15.1457957486493
"3993","n792","n1335",290.229683830039,8.94354279802503
"3994","n793","n928",294.829654278934,73.4596771514957
"3995","n794","n465",158.893022624624,-177.02248646005
"3996","n794","n2105",158.893022624624,-177.02248646005
"3997","n795","n857",13.9672757809753,-20.8821397101403
"3998","n795","n1183",13.9672757809753,-20.8821397101403
"3999","n796","n1219",41.9303614781627,-34.5379942323019
"4000","n798","n503",60.6888215867042,261.999668931974
"4001","n798","n575",60.6888215867042,261.999668931974
"4002","n799","n429",248.255422320371,-112.509915295938
"4003","n799","n1763",248.255422320371,-112.509915295938
"4004","n8","n536",-165.778305545542,7.89307939046135
"4005","n80","n520",-1.87201802376724,-63.7780902322772
"4006","n800","n1570",191.670502000909,6.5619418767815
"4007","n801","n646",116.205020477247,-118.464296830541
"4008","n802","n200",263.252724465503,2.14330102490752
"4009","n802","n791",263.252724465503,2.14330102490752
"4010","n802","n1022",263.252724465503,2.14330102490752
"4011","n802","n1995",263.252724465503,2.14330102490752
"4012","n803","n763",336.993589643838,-23.4823604759901
"4013","n804","n1300",270.11176370032,21.2259226683032
"4014","n805","n336",-33.2330575229987,19.4316974695578
"4015","n806","n224",-31.7529848429889,235.325279449528
"4016","n807","n936",58.8550746144819,-197.904981425556
"4017","n807","n1554",58.8550746144819,-197.904981425556
"4018","n808","n736",282.198017046334,197.545240757454
"4019","n81","n1025",-157.709685904201,166.862174713203
"4020","n81","n1240",-157.709685904201,166.862174713203
"4021","n810","n1014",-119.333430200555,-14.6494529495787
"4022","n810","n1974",-119.333430200555,-14.6494529495787
"4023","n810","n2037",-119.333430200555,-14.6494529495787
"4024","n811","n969",-146.260479979084,-0.700981195966569
"4025","n811","n1536",-146.260479979084,-0.700981195966569
"4026","n811","n2049",-146.260479979084,-0.700981195966569
"4027","n812","n568",90.7855315897027,-54.8992678163469
"4028","n812","n1360",90.7855315897027,-54.8992678163469
"4029","n812","n1499",90.7855315897027,-54.8992678163469
"4030","n812","n1504",90.7855315897027,-54.8992678163469
"4031","n813","n188",291.154786951732,143.300485551188
"4032","n813","n484",291.154786951732,143.300485551188
"4033","n813","n1674",291.154786951732,143.300485551188
"4034","n814","n72",153.592803138085,168.483995984441
"4035","n815","n104",14.5695030278777,70.7171124868667
"4036","n815","n137",14.5695030278777,70.7171124868667
"4037","n815","n382",14.5695030278777,70.7171124868667
"4038","n815","n443",14.5695030278777,70.7171124868667
"4039","n815","n886",14.5695030278777,70.7171124868667
"4040","n815","n959",14.5695030278777,70.7171124868667
"4041","n815","n1085",14.5695030278777,70.7171124868667
"4042","n815","n1369",14.5695030278777,70.7171124868667
"4043","n815","n1832",14.5695030278777,70.7171124868667
"4044","n815","n1833",14.5695030278777,70.7171124868667
"4045","n815","n1834",14.5695030278777,70.7171124868667
"4046","n815","n1835",14.5695030278777,70.7171124868667
"4047","n816","n1548",-178.194221967997,87.1978372171184
"4048","n817","n109",98.9404415913966,71.4442852054261
"4049","n817","n1599",98.9404415913966,71.4442852054261
"4050","n818","n403",185.221073096794,-2.04469466498974
"4051","n819","n17",27.7526407074821,-74.392116046205
"4052","n819","n24",27.7526407074821,-74.392116046205
"4053","n819","n45",27.7526407074821,-74.392116046205
"4054","n819","n92",27.7526407074821,-74.392116046205
"4055","n819","n95",27.7526407074821,-74.392116046205
"4056","n819","n189",27.7526407074821,-74.392116046205
"4057","n819","n197",27.7526407074821,-74.392116046205
"4058","n819","n308",27.7526407074821,-74.392116046205
"4059","n819","n495",27.7526407074821,-74.392116046205
"4060","n819","n517",27.7526407074821,-74.392116046205
"4061","n819","n528",27.7526407074821,-74.392116046205
"4062","n819","n556",27.7526407074821,-74.392116046205
"4063","n819","n701",27.7526407074821,-74.392116046205
"4064","n819","n737",27.7526407074821,-74.392116046205
